,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,user_id,receipt_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
262,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32,5fff26c60a7214ad4c00000c,2021-01-13 16:58:46.000000000,2021-01-13 16:58:46.000000000,2021-01-13 16:58:46.000000000,2021-01-13 16:58:51.000000000,2021-01-13 16:58:46.000000000,2021-01-13 00:00:00.000000000
263,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff0f990a7214ad28006e36,2021-01-13 15:19:53.000000000,2021-01-13 15:19:53.000000000,2021-01-13 15:19:55.000000000,2021-01-13 15:19:55.000000000,2021-01-13 15:19:55.000000000,2021-01-12 15:19:53.000000000
264,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1,5fff566e0a720f05f300003f,2021-01-13 20:22:06.000000000,2021-01-13 20:22:06.000000000,2021-01-13 20:22:06.000000000,2021-01-13 20:22:06.000000000,2021-01-13 20:22:06.000000000,2021-01-08 06:00:00.000000000
265,,,8700.0,10.0,FLAGGED,290.0,5fff2698b3348b03eb45bb10,5fff26f10a7214ad4c000018,2021-01-13 16:59:29.000000000,2021-01-13 16:59:29.000000000,,2021-01-13 16:59:29.000000000,,2021-02-13 16:59:29.000000000
266,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff4c710a7214ad4c00001d,2021-01-13 19:39:29.000000000,2021-01-13 19:39:29.000000000,2021-01-13 19:39:31.000000000,2021-01-13 19:39:31.000000000,2021-01-13 19:39:31.000000000,2020-12-31 19:39:29.000000000
267,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff562e0a720f05f300002f,2021-01-13 20:21:02.000000000,2021-01-13 20:21:02.000000000,2021-01-13 20:21:03.000000000,2021-01-13 20:21:03.000000000,2021-01-13 20:21:03.000000000,2020-12-31 20:21:02.000000000
268,,,91.2,4.0,FINISHED,18.2,5fff4beedf9ace121f0c17ea,5fff4c960a720f05f3000027,2021-01-13 19:40:06.000000000,2021-01-13 19:40:06.000000000,2021-01-13 19:40:07.000000000,2021-01-13 19:40:07.000000000,2021-01-13 19:40:07.000000000,2021-01-12 19:40:06.000000000
269,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,5fff4c7d61ffa811fdb0856f,5fff4c7d0a720f05f3000022,2021-01-13 19:39:41.000000000,2021-01-13 19:39:41.000000000,2021-01-13 19:39:42.000000000,2021-01-13 19:39:42.000000000,2021-01-13 19:39:42.000000000,2021-01-12 19:39:41.000000000
270,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b8770a720f05f3000069,2021-01-14 21:32:39.000000000,2021-01-14 21:32:39.000000000,2021-01-14 21:32:41.000000000,2021-01-14 21:32:41.000000000,2021-01-14 21:32:41.000000000,2021-01-01 21:32:39.000000000
271,5.0,All-receipts receipt bonus,5.0,3.0,FINISHED,21.0,6000d4abe2571211db395b5c,6000d4b10a720f05f3000076,2021-01-14 23:33:05.000000000,2021-01-14 23:33:05.000000000,2021-01-14 23:33:05.000000000,2021-01-14 23:33:10.000000000,2021-01-14 23:33:05.000000000,2021-01-14 00:00:00.000000000
272,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,6000b884fb296c121a81ad3b,6000b8840a720f05f300006c,2021-01-14 21:32:52.000000000,2021-01-14 21:32:52.000000000,2021-01-14 21:32:52.000000000,2021-01-14 21:32:52.000000000,2021-01-14 21:32:52.000000000,2021-01-13 21:32:52.000000000
273,5.0,All-receipts receipt bonus,5.0,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1,6000b8280a720f05f3000061,2021-01-14 21:31:20.000000000,2021-01-14 21:31:20.000000000,2021-01-14 21:31:21.000000000,2021-01-14 21:31:21.000000000,2021-01-14 21:31:21.000000000,2021-01-11 06:00:00.000000000
274,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b8810a7214ad4c00005e,2021-01-14 21:32:49.000000000,2021-01-14 21:32:49.000000000,2021-01-14 21:32:50.000000000,2021-01-14 21:32:50.000000000,2021-01-14 21:32:50.000000000,2021-01-13 21:32:49.000000000
275,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500.0,5.0,FINISHED,50.0,6000d46cfb296c121a81b20c,6000d48d0a7214ad4c000063,2021-01-14 23:32:29.000000000,2021-01-14 23:32:29.000000000,2021-01-14 23:47:31.000000000,2021-01-14 23:47:31.000000000,2021-01-14 23:32:31.000000000,2021-01-13 00:00:00.000000000
276,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,20.0,6000d4abe2571211db395b5c,6000d4b00a7214ad4c00006c,2021-01-14 23:33:04.000000000,2021-01-14 23:33:04.000000000,2021-01-14 23:33:04.000000000,2021-01-14 23:33:09.000000000,2021-01-14 23:33:04.000000000,2021-01-14 00:00:00.000000000
277,,,,3.0,REJECTED,3.0,6000d46cfb296c121a81b20c,6000d4d30a720f05f3000081,2021-01-14 23:33:39.000000000,2021-01-14 23:33:39.000000000,,2021-01-14 23:33:39.000000000,,2017-10-30 00:00:00.000000000
278,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b87d0a7214ad4c00005d,2021-01-14 21:32:45.000000000,2021-01-14 21:32:45.000000000,2021-01-14 21:32:46.000000000,2021-01-14 21:32:46.000000000,2021-01-14 21:32:46.000000000,2021-01-13 21:32:45.000000000
279,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",682.4,21.0,FINISHED,84.78,5e27526d0bdb6a138c32b556,6000b2be0a7214ad4c00004d,2021-01-14 21:08:14.000000000,2021-01-14 21:08:14.000000000,2021-01-14 21:08:22.000000000,2021-01-14 21:36:44.000000000,2021-01-14 21:08:22.000000000,2021-01-14 00:00:00.000000000
280,,,837.4,21.0,FINISHED,101.75,5e27526d0bdb6a138c32b556,6000c8460a720f05f300006f,2021-01-14 22:40:06.000000000,2021-01-14 22:40:06.000000000,2021-01-14 22:40:15.000000000,2021-01-14 22:40:17.000000000,2021-01-14 22:40:15.000000000,2021-01-14 00:00:00.000000000
281,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,4.0,FINISHED,20.0,6000d4abe2571211db395b5c,6000d4ae0a720f05f3000075,2021-01-14 23:33:02.000000000,2021-01-14 23:33:02.000000000,2021-01-14 23:33:03.000000000,2021-01-14 23:33:08.000000000,2021-01-14 23:33:03.000000000,2021-01-14 00:00:00.000000000
282,,,,0.0,FLAGGED,0.0,6000d4aafb296c121a81b27e,6000d4aa0a720f05f3000072,2021-01-14 23:32:58.000000000,2021-01-14 23:32:58.000000000,,2021-01-14 23:32:58.000000000,,
283,,,237.8,21.0,FINISHED,90.36,5e27526d0bdb6a138c32b556,6000b9b70a720f05f300006d,2021-01-14 21:37:59.000000000,2021-01-14 21:37:59.000000000,2021-01-14 21:38:06.000000000,2021-01-14 21:38:09.000000000,2021-01-14 21:38:06.000000000,2021-01-14 00:00:00.000000000
284,25.0,COMPLETE_NONPARTNER_RECEIPT,160.0,2.0,FINISHED,2.0,600056a3f7e5b011fce897b0,600056de0a720f05f3000049,2021-01-14 14:36:14.000000000,2021-01-14 14:36:14.000000000,2021-01-14 14:36:15.000000000,2021-01-14 14:36:15.000000000,2021-01-14 14:36:15.000000000,2021-01-13 14:36:14.000000000
285,,,250.0,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1,6000b82f0a720f05f3000063,2021-01-14 21:31:27.000000000,2021-01-14 21:31:27.000000000,2021-01-14 21:31:27.000000000,2021-01-14 21:31:27.000000000,2021-01-14 21:31:27.000000000,2021-01-09 06:00:00.000000000
286,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6000accd0a7214ad4c00004b,2021-01-14 20:42:51.380999936,2021-01-14 20:42:51.380999936,,2021-01-14 20:42:51.380999936,,
287,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,2.0,FINISHED,11.0,6000d46cfb296c121a81b20c,6000d4810a720f05f3000070,2021-01-14 23:32:17.000000000,2021-01-14 23:32:17.000000000,2021-01-14 23:32:20.000000000,2021-01-14 23:32:25.000000000,2021-01-14 23:32:18.000000000,2021-01-13 23:32:17.000000000
288,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,6.0,FINISHED,25.0,60005704bd4dff11dda90a9d,600057040a7214ad4c000041,2021-01-14 14:36:52.000000000,2021-01-14 14:36:52.000000000,2021-01-14 14:36:53.000000000,2021-01-14 14:36:57.000000000,2021-01-14 14:36:53.000000000,2021-01-14 00:00:00.000000000
289,5.0,All-receipts receipt bonus,5.0,1.0,REJECTED,10.0,6000d4b5fb296c121a81b2bd,6000d4b50a720f05f3000078,2021-01-14 23:33:09.000000000,2021-01-14 23:33:09.000000000,,2021-01-14 23:33:14.000000000,,2021-01-14 00:00:00.000000000
290,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FLAGGED,1.0,6000d4bae2571211db395b9f,6000d4ba0a720f05f300007a,2021-01-14 23:33:14.000000000,2021-01-14 23:33:14.000000000,,2021-01-14 23:33:15.000000000,2021-01-14 23:33:15.000000000,2021-01-13 23:33:14.000000000
291,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6000c74b0a7214ad4c000060,2021-01-14 22:35:53.595000064,2021-01-14 22:35:53.596000000,,2021-01-14 22:35:53.596000000,,
292,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810.0,5.0,FLAGGED,13.0,600056d6bd4dff11dda90a3f,600056d60a720f05f3000047,2021-01-14 14:36:06.000000000,2021-01-14 14:36:06.000000000,,2021-01-14 14:36:08.000000000,2021-01-14 14:36:08.000000000,2021-01-13 14:36:06.000000000
293,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350.0,1.0,FINISHED,10.0,6000d46cfb296c121a81b20c,6000d4900a7214ad4c000064,2021-01-14 23:32:32.000000000,2021-01-14 23:32:32.000000000,2021-01-14 23:32:33.000000000,2021-01-14 23:32:33.000000000,2021-01-14 23:32:33.000000000,2021-01-07 00:00:00.000000000
294,,,8700.0,10.0,FLAGGED,290.0,6000d46cfb296c121a81b20c,6000d4bc0a7214ad4c000070,2021-01-14 23:33:16.000000000,2021-01-14 23:33:16.000000000,,2021-01-14 23:33:17.000000000,,2021-02-14 23:33:17.000000000
295,,,,4.0,REJECTED,4.0,5e56d38507a0df22a15dfc85,600082b40a720f05f3000058,2021-01-14 17:43:16.000000000,2021-01-14 17:43:16.000000000,,2021-01-14 17:46:31.000000000,,2021-01-14 00:00:00.000000000
296,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,3.0,FINISHED,23.0,6000d4abe2571211db395b5c,6000d4ac0a7214ad4c000069,2021-01-14 23:33:00.000000000,2021-01-14 23:33:00.000000000,2021-01-14 23:33:01.000000000,2021-01-14 23:33:05.000000000,2021-01-14 23:33:01.000000000,2021-01-14 00:00:00.000000000
297,5.0,All-receipts receipt bonus,5.0,2.0,FINISHED,11.0,600056a3f7e5b011fce897b0,600056da0a720f05f3000048,2021-01-14 14:36:10.000000000,2021-01-14 14:36:10.000000000,2021-01-14 14:36:11.000000000,2021-01-14 14:36:16.000000000,2021-01-14 14:36:10.000000000,2021-01-13 14:36:10.000000000
298,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,18.2,6000b7aefb296c121a8198b1,6000b8590a7214ad4c000057,2021-01-14 21:32:09.000000000,2021-01-14 21:32:09.000000000,2021-01-14 21:32:10.000000000,2021-01-14 21:32:10.000000000,2021-01-14 21:32:10.000000000,2021-01-13 21:32:09.000000000
299,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FLAGGED,1.0,600056a3f7e5b011fce897b0,600056ea0a720f05f300004b,2021-01-14 14:36:26.000000000,2021-01-14 14:36:26.000000000,,2021-01-14 14:36:26.000000000,,2021-01-13 14:36:26.000000000
300,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3,600205f60a7214ad4c00007b,2021-01-15 21:15:32.787000064,2021-01-15 21:15:32.787000064,,2021-01-15 21:15:32.787000064,,
301,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",855.7,86.0,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3,600206000a720f05f3000087,2021-01-15 21:15:44.000000000,2021-01-15 21:15:44.000000000,2021-01-15 21:17:17.000000000,2021-01-15 21:17:27.000000000,2021-01-15 21:17:17.000000000,2021-01-09 00:00:00.000000000
302,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3,6001bb110a720f05f3000085,2021-01-15 15:56:01.788000000,2021-01-15 15:56:01.788000000,,2021-01-15 15:56:01.788000000,,
303,500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",605.7,103.0,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,600208270a720f05f3000088,2021-01-15 21:24:55.000000000,2021-01-15 21:24:55.000000000,2021-01-15 21:26:19.000000000,2021-01-15 21:26:29.000000000,2021-01-15 21:26:19.000000000,2021-01-09 00:00:00.000000000
304,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6001e3a80a7214ad4c000078,2021-01-15 18:49:10.344000000,2021-01-15 18:49:10.344000000,,2021-01-15 18:49:10.344000000,,
305,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2416.7,211.0,FINISHED,803.48,60037329e257124ec6b99eeb,600373700a720f05f3000091,2021-01-16 23:14:56.000000000,2021-01-16 23:14:56.000000000,2021-01-16 23:29:50.000000000,2021-01-16 23:31:40.000000000,2021-01-16 23:29:50.000000000,2021-01-16 00:00:00.000000000
306,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1806.4,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b,2021-01-16 01:17:03.000000000,2021-01-16 01:17:03.000000000,2021-01-16 01:24:04.000000000,2021-01-16 01:24:50.000000000,2021-01-16 01:24:04.000000000,2021-01-05 00:00:00.000000000
307,,,,,SUBMITTED,,6002475cfb296c121a81b98d,600247cd0a7214ad4c00007e,2021-01-16 01:56:29.008000000,2021-01-16 01:56:29.008000000,,2021-01-16 01:56:29.008000000,,
308,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6,60025eb70a720f05f300008e,2021-01-16 03:34:15.940999936,2021-01-16 03:34:15.940999936,,2021-01-16 03:34:15.940999936,,
309,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",405.7,93.0,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3,60020d2a0a720f05f300008a,2021-01-15 21:46:18.000000000,2021-01-15 21:46:18.000000000,2021-01-15 21:49:45.000000000,2021-01-16 01:13:21.000000000,2021-01-15 21:49:45.000000000,2021-01-09 00:00:00.000000000
310,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1516.9,208.0,FINISHED,746.94,600258dafb296c4ef805d9b7,6002590c0a7214ad4c000082,2021-01-16 03:10:04.000000000,2021-01-16 03:10:04.000000000,2021-01-16 03:18:55.000000000,2021-01-16 03:19:12.000000000,2021-01-16 03:18:55.000000000,2021-01-14 00:00:00.000000000
311,,,,,SUBMITTED,,6002541ae257124ec6b99a3a,600254550a720f05f300008c,2021-01-16 02:49:57.711000064,2021-01-16 02:49:57.711000064,,2021-01-16 02:49:57.711000064,,
312,,,,,SUBMITTED,,60024f24e257124ec6b99a13,60024fa00a7214ad4c00007f,2021-01-16 02:29:52.583000064,2021-01-16 02:29:52.583000064,,2021-01-16 02:29:52.583000064,,
313,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6,60025f550a7214ad4c000084,2021-01-16 03:36:53.488000000,2021-01-16 03:36:53.488000000,,2021-01-16 03:36:53.488000000,,
314,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1658.3,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6,60025cb80a720f05f300008d,2021-01-16 03:25:44.000000000,2021-01-16 03:25:44.000000000,2021-01-16 03:31:55.000000000,2021-01-16 03:32:05.000000000,2021-01-16 03:31:55.000000000,2021-01-15 00:00:00.000000000
315,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2685.8,240.0,FINISHED,850.49,60037005e257124ec6b99ec2,600370250a720f05f3000090,2021-01-16 23:00:53.000000000,2021-01-16 23:00:53.000000000,2021-01-16 23:09:03.000000000,2021-01-16 23:09:29.000000000,2021-01-16 23:09:03.000000000,2021-01-16 00:00:00.000000000
316,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",879.1,6.0,FINISHED,30.65,6002541ae257124ec6b99a3a,6002584e0a7214ad4c000081,2021-01-16 03:06:54.000000000,2021-01-16 03:06:54.000000000,2021-01-16 03:07:00.000000000,2021-01-16 03:07:05.000000000,2021-01-16 03:07:00.000000000,2021-01-15 00:00:00.000000000
317,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,1.0,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3,60020af60a720f05f3000089,2021-01-15 21:36:54.000000000,2021-01-15 21:36:54.000000000,2021-01-15 21:43:05.000000000,2021-01-16 01:13:21.000000000,2021-01-15 21:43:05.000000000,2021-01-15 00:00:00.000000000
318,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3659.4,309.0,FINISHED,1043.18,60025fe0e257124ec6b99a87,600260210a720f05f300008f,2021-01-16 03:40:17.000000000,2021-01-16 03:40:17.000000000,2021-01-16 03:47:26.000000000,2021-01-16 03:47:31.000000000,2021-01-16 03:47:26.000000000,2021-01-15 00:00:00.000000000
319,,,,,SUBMITTED,,600498c4e257124ec6b9a331,600498e60a720f05f3000093,2021-01-17 20:07:02.165999872,2021-01-17 20:07:02.165999872,,2021-01-17 20:07:02.165999872,,
320,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",934.4,39.0,FINISHED,118.05,60037a94fb296c4ef805ddbe,60037b500a7214ad4c000086,2021-01-16 23:48:32.000000000,2021-01-16 23:48:32.000000000,2021-01-17 00:03:15.000000000,2021-01-17 00:04:22.000000000,2021-01-17 00:03:15.000000000,2021-01-16 00:00:00.000000000
321,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",877.7,164.0,FINISHED,574.16,6004a5d3fb296c4ef805e256,6004a5f20a7214ad4c000088,2021-01-17 21:02:42.000000000,2021-01-17 21:02:42.000000000,2021-01-17 21:09:44.000000000,2021-01-17 21:14:15.000000000,2021-01-17 21:09:44.000000000,2021-01-09 00:00:00.000000000
322,,,,,SUBMITTED,,600495c3fb296c4ef805e1fc,600496350a7214ad4c000087,2021-01-17 19:55:33.568000000,2021-01-17 19:55:33.568000000,,2021-01-17 19:55:33.568000000,,
323,,,,,SUBMITTED,,5fa32b4d898c7a11a6bcebce,60048e120a720f05f3000092,2021-01-17 19:20:50.431000064,2021-01-17 19:20:50.431000064,,2021-01-17 19:20:50.431000064,,
324,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",922.1,212.0,FINISHED,743.79,60049cdce257124ec6b9a353,60049d9d0a720f05f3000094,2021-01-17 20:27:09.000000000,2021-01-17 20:27:09.000000000,2021-01-17 20:40:36.000000000,2021-01-17 20:41:17.000000000,2021-01-17 20:40:36.000000000,2021-01-01 00:00:00.000000000
325,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",800.0,2.0,FLAGGED,10.0,5fb0a078be5fc9775c1f3945,6005ee0e0a7214ad4c000089,2021-01-18 20:22:36.000000000,2021-01-18 20:22:36.000000000,,2021-01-18 20:23:09.000000000,,2021-01-17 00:00:00.000000000
326,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6005b60f0a720f05f3000096,2021-01-18 16:23:41.857000192,2021-01-18 16:23:41.857000192,,2021-01-18 16:23:41.857000192,,
327,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1541.8,167.0,FINISHED,574.65,6004a965e257124ec6b9a39f,6004a99e0a720f05f3000095,2021-01-17 21:18:21.000000000,2021-01-17 21:18:21.000000000,2021-01-17 21:26:38.000000000,2021-01-18 15:01:00.000000000,2021-01-17 21:26:38.000000000,2021-01-09 00:00:00.000000000
328,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6005f5450a720f05f3000097,2021-01-18 20:53:23.747000064,2021-01-18 20:53:23.747000064,,2021-01-18 20:53:23.747000064,,
329,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750.0,1.0,FINISHED,1.0,5fb0a078be5fc9775c1f3945,6001f2470a7214ad4c00007a,2021-01-15 19:51:35.000000000,2021-01-15 19:51:35.000000000,2021-01-18 20:26:54.000000000,2021-01-18 20:27:06.000000000,2021-01-18 20:26:54.000000000,2021-01-13 00:00:00.000000000
330,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,10.0,60074b49325c8a1794623876,60074bbf0a720f05fa000039,2021-01-19 21:14:39.000000000,2021-01-19 21:14:39.000000000,2021-01-19 21:14:40.000000000,2021-01-19 21:14:40.000000000,2021-01-19 21:14:40.000000000,2021-01-18 21:14:39.000000000
331,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1000.0,5.0,FINISHED,49.95,600741d06e6469120a787853,600741fe0a7214ad89000001,2021-01-19 20:33:02.000000000,2021-01-19 20:33:02.000000000,2021-01-19 20:33:06.000000000,2021-01-19 20:33:06.000000000,2021-01-19 20:33:06.000000000,2021-01-14 06:00:00.000000000
332,5.0,All-receipts receipt bonus,5.0,4.0,FINISHED,4.66,60074b49325c8a1794623876,60074b8b0a7214ad89000029,2021-01-19 21:13:47.000000000,2021-01-19 21:13:47.000000000,2021-01-19 21:13:47.000000000,2021-01-19 21:13:47.000000000,2021-01-19 21:13:47.000000000,2021-01-18 21:13:47.000000000
333,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755.0,1.0,FINISHED,1.0,6007423b6e6469120a787c2c,6007423c0a720f05fa000001,2021-01-19 20:34:04.000000000,2021-01-19 20:34:04.000000000,2021-01-19 20:34:05.000000000,2021-01-19 20:34:05.000000000,2021-01-19 20:34:05.000000000,2021-01-18 20:34:04.000000000
334,,,350.0,1.0,FINISHED,9.99,600748196e64691717e8d4f0,600748640a720f05fa000026,2021-01-19 21:00:20.000000000,2021-01-19 21:00:20.000000000,2021-01-19 21:00:20.000000000,2021-01-19 21:00:20.000000000,2021-01-19 21:00:20.000000000,2021-01-19 21:00:20.000000000
335,,,125.0,5.0,FINISHED,25.0,60074b49325c8a1794623876,60074bbd0a7214ad89000031,2021-01-19 21:14:37.000000000,2021-01-19 21:14:37.000000000,2021-01-19 21:14:37.000000000,2021-01-19 21:14:37.000000000,2021-01-19 21:14:37.000000000,2021-01-16 06:00:00.000000000
336,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0,600746ce0a720f05fa000017,2021-01-19 20:53:34.000000000,2021-01-19 20:53:34.000000000,2021-01-19 20:53:35.000000000,2021-01-19 20:53:35.000000000,2021-01-19 20:53:35.000000000,2021-01-18 20:53:34.000000000
337,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,600741d06e6469120a787853,6007425e0a720f05fa00000a,2021-01-19 20:34:38.000000000,2021-01-19 20:34:38.000000000,2021-01-19 20:34:39.000000000,2021-01-19 20:34:39.000000000,2021-01-19 20:34:39.000000000,2021-01-18 20:34:38.000000000
338,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,60074b930a7214ad8900002d,2021-01-19 21:13:55.000000000,2021-01-19 21:13:55.000000000,2021-01-19 21:13:56.000000000,2021-01-19 21:13:56.000000000,2021-01-19 21:13:56.000000000,2021-01-18 21:13:55.000000000
339,45.0,COMPLETE_PARTNER_RECEIPT,50.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,600746fb0a7214ad8900001b,2021-01-19 20:54:19.000000000,2021-01-19 20:54:19.000000000,2021-01-19 20:54:20.000000000,2021-01-19 20:54:20.000000000,2021-01-19 20:54:20.000000000,2021-01-18 20:54:19.000000000
340,250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250.0,5.0,FINISHED,25.0,600741d06e6469120a787853,600742490a720f05fa000004,2021-01-19 20:34:17.000000000,2021-01-19 20:34:17.000000000,2021-01-19 20:34:18.000000000,2021-01-19 20:34:18.000000000,2021-01-19 20:34:18.000000000,2021-01-16 06:00:00.000000000
341,5.0,All-receipts receipt bonus,5.0,1.0,FINISHED,1.0,60074b49325c8a1794623876,60074bcb0a7214ad89000037,2021-01-19 21:14:51.000000000,2021-01-19 21:14:51.000000000,2021-01-19 21:14:51.000000000,2021-01-19 21:14:51.000000000,2021-01-19 21:14:51.000000000,2021-01-18 21:14:51.000000000
